bedrooms,bathrooms,square_feet,home_value,year,taxes,fips_number
3.0,2.0,1606,675000.0,1949,7993.6,6037
3.0,2.0,1259,509713.0,1956,6107.45,6037
3.0,2.0,1523,334463.0,1976,5206.35,6037
4.0,2.0,1994,123373.0,1976,2214.44,6037
3.0,3.0,2181,160969.0,1976,2740.81,6037
4.0,3.0,2120,690000.0,1975,10092.67,6037
3.0,2.0,1535,419110.0,1961,6389.84,6037
4.0,2.0,1739,350031.0,1962,5342.73,6037
4.0,2.0,1778,192866.0,1961,3168.87,6037
4.0,2.0,2388,189268.0,1967,3237.7,6037
3.0,2.0,1598,83625.0,1962,1666.78,6037
4.0,3.0,2052,277977.0,1979,4356.25,6037
4.0,3.0,2257,223190.0,1978,3707.67,6037
3.0,1.0,1004,24796.0,1921,374.04,6037
3.0,2.0,1614,358728.0,1905,4463.3,6037
3.0,1.0,917,435855.0,1895,5357.06,6037
2.0,1.0,765,343275.0,1926,4147.31,6037
3.0,2.0,1386,301363.0,1940,3698.59,6037
5.0,3.0,2763,1644427.0,1964,19068.1,6037
4.0,3.0,2602,203079.0,1966,2661.22,6037
2.0,1.0,952,159962.0,1924,2013.42,6037
2.0,3.0,2376,618973.0,1965,7674.17,6037
3.0,2.0,1224,158901.0,1921,2027.55,6037
3.0,1.0,1168,31806.0,1922,421.15,6037
3.0,1.0,1632,670065.0,1905,8038.71,6037
3.0,2.0,1701,362244.0,1904,4713.91,6037
3.0,3.0,2354,1295567.0,1956,15228.81,6037
3.0,2.0,1520,983756.0,1922,11635.46,6037
3.0,1.0,1116,366120.0,1895,4806.62,6037
1.0,1.0,616,46755.0,1914,769.51,6037
4.0,2.0,2614,765878.0,1908,9373.83,6037
3.0,3.0,2579,443189.0,1927,5351.73,6037
4.0,4.0,2452,567771.0,1951,6783.48,6037
4.0,1.0,1591,84702.0,1915,1653.13,6037
4.0,2.0,2053,619246.0,1914,7637.65,6037
4.0,2.0,3355,925808.0,1910,11102.65,6037
5.0,2.0,1536,385900.0,1908,5060.47,6037
4.0,2.0,2944,99981.0,1917,1523.51,6037
2.0,1.0,1332,321598.0,1924,4244.17,6037
4.0,2.0,2990,328959.0,1910,4447.66,6037
4.0,3.0,2203,397280.0,1996,4812.55,6037
4.0,3.0,2114,83412.0,1922,1295.09,6037
4.0,2.0,1586,471024.0,1968,5610.75,6037
3.0,1.0,837,191656.0,1920,2516.65,6037
4.0,1.0,1758,248291.0,1911,3193.62,6037
2.0,2.0,1651,86487.0,1913,1311.51,6037
3.0,3.0,1703,339900.0,1940,4138.32,6037
3.0,2.0,2303,637288.0,1950,7594.72,6037
2.0,1.0,1358,91081.0,1924,2845.2,6037
4.0,3.0,2295,853420.0,1961,11234.72,6037
4.0,2.0,2426,1002310.0,1909,12806.63,6037
3.0,2.0,1959,1096470.0,1959,12599.46,6037
4.0,2.0,2139,158406.0,1924,2394.2,6037
3.0,4.0,3345,2057408.0,1941,23656.93,6037
4.0,2.0,2209,387206.0,1916,5150.65,6037
4.0,3.0,2241,1760000.0,1927,21036.19,6037
3.0,1.0,1538,1396983.0,1926,17073.26,6037
4.0,4.0,3712,1730576.0,1910,19820.67,6037
3.0,5.0,3088,370829.0,1938,4695.87,6037
7.0,4.0,5454,3369430.0,1924,38294.37,6037
1.0,1.0,821,162000.0,1955,2033.66,6037
5.0,3.0,3465,286970.0,1912,457.94,6037
5.0,6.0,3955,849189.0,1923,10042.19,6037
5.0,3.0,2864,595000.0,1921,6994.26,6037
4.0,4.0,4690,2392540.0,1926,27279.78,6037
5.0,5.0,4217,3186096.0,1951,37383.32,6037
4.0,4.0,3398,6089468.0,1938,68796.27,6037
3.0,4.0,3191,995162.0,1942,13177.51,6037
4.0,3.0,2827,827373.0,1927,10221.45,6037
5.0,5.0,2775,771827.0,1937,9608.31,6037
4.0,5.0,3303,2384946.0,1957,28227.58,6037
2.0,2.0,849,236133.0,1926,3496.24,6037
2.0,1.0,986,37019.0,1941,1372.43,6037
3.0,1.0,1300,476714.0,1925,5645.48,6037
4.0,2.0,1512,638638.0,1924,8040.69,6037
3.0,1.0,1238,375858.0,1926,4861.61,6037
3.0,2.0,2161,467691.0,1929,5560.97,6037
2.0,2.0,1826,1614246.0,1952,19638.37,6037
3.0,3.0,2889,198863.0,1956,4269.72,6037
2.0,2.0,1752,265920.0,1938,4829.04,6037
4.0,3.0,3183,150318.0,1939,1898.77,6037
4.0,3.0,3135,182608.0,1937,3996.37,6037
5.0,5.0,3205,1017058.0,1940,12520.32,6037
3.0,2.0,2020,616358.0,1941,8572.4,6037
2.0,2.0,2378,1379350.0,1937,18536.72,6037
3.0,2.0,1572,1506701.0,1939,18335.31,6037
4.0,5.0,3302,1639420.0,1927,19897.6,6037
4.0,3.0,3670,1358097.0,1928,16881.71,6037
2.0,1.0,1518,85487.0,1940,1423.3,6037
4.0,2.0,1878,92941.0,1927,1527.76,6037
4.0,2.0,2120,628532.0,1938,7482.0,6037
3.0,2.0,2073,447917.0,1936,5377.01,6037
3.0,1.0,1720,312297.0,1912,3923.46,6037
5.0,2.0,2607,928344.0,1926,10796.41,6037
1.0,1.0,694,381000.0,1923,4550.63,6037
4.0,2.0,2001,281402.0,1936,3507.23,6037
2.0,1.0,672,412000.0,1925,4891.75,6037
3.0,3.0,2226,242775.0,1908,3169.67,6037
2.0,1.0,672,336282.0,1923,4131.74,6037
2.0,1.0,936,53608.0,1948,1009.74,6037
3.0,2.0,1653,632996.0,1932,7511.74,6037
3.0,1.0,1180,160632.0,1948,2118.32,6037
4.0,2.0,2038,81513.0,1930,1276.81,6037
4.0,3.0,2360,372773.0,1938,4550.48,6037
4.0,2.0,1461,67278.0,1920,1088.05,6037
3.0,2.0,1384,69862.0,1936,1115.12,6037
3.0,1.0,1050,46549.0,1948,907.64,6037
4.0,2.0,2131,556524.0,1940,6679.55,6037
3.0,3.0,2172,242063.0,1946,3075.91,6037
3.0,2.0,1402,599000.0,1954,7098.24,6037
3.0,2.0,1298,378037.0,1954,4558.69,6037
3.0,2.0,1354,486590.0,1937,5774.57,6037
2.0,1.0,1146,380733.0,1931,4661.27,6037
3.0,2.0,1315,258543.0,1930,3286.69,6037
2.0,1.0,1010,478000.0,1951,5670.33,6037
3.0,2.0,1506,388358.0,1925,4757.31,6037
2.0,2.0,1711,82826.0,1951,1269.33,6037
4.0,3.0,2444,135336.0,1950,1909.98,6037
3.0,2.0,1462,81755.0,1955,1321.52,6037
3.0,2.0,1202,561555.0,1949,8235.64,6037
6.0,3.0,2907,454408.0,1948,5582.58,6037
2.0,2.0,1684,540643.0,1947,6474.58,6037
3.0,1.0,1656,87144.0,1949,1405.65,6037
3.0,1.0,1129,294315.0,1950,3550.93,6037
2.0,1.0,1231,242777.0,1951,3120.76,6037
3.0,2.0,1518,509297.0,1936,6038.64,6037
3.0,1.0,1339,467015.0,1924,5636.34,6037
2.0,1.0,1044,166700.0,1925,2181.69,6037
3.0,2.0,1483,209549.0,1935,2680.23,6037
3.0,2.0,1680,75135.0,1935,1208.88,6037
3.0,1.0,1588,94625.0,1928,1397.47,6037
3.0,1.0,1151,358986.0,1947,4339.91,6037
3.0,1.0,1597,315857.0,1947,3877.89,6037
1.0,1.0,780,201104.0,1926,2915.64,6037
2.0,1.0,1502,138648.0,1948,5543.64,6037
4.0,2.0,1536,49650.0,1929,960.3,6037
3.0,2.0,1548,340638.0,1929,4787.95,6037
4.0,2.0,1666,718264.0,1935,9651.76,6037
3.0,2.0,1406,313628.0,1938,4342.19,6037
3.0,2.0,1432,76212.0,1946,1322.56,6037
3.0,2.0,1725,292000.0,1928,4079.92,6037
3.0,2.0,2065,754873.0,1939,10138.11,6037
3.0,3.0,2938,1027584.0,2008,13706.53,6037
2.0,2.0,1097,471052.0,1939,5664.03,6037
2.0,1.0,1254,752832.0,1939,9983.23,6037
4.0,3.0,1870,352119.0,1937,4883.89,6037
2.0,1.0,1274,350928.0,1940,4912.21,6037
3.0,1.0,1472,388368.0,1945,5310.34,6037
5.0,3.0,2808,495519.0,1939,6750.0,6037
3.0,3.0,2864,632097.0,1952,8525.12,6037
2.0,1.0,1257,596176.0,1937,7968.1,6037
2.0,1.0,688,35363.0,1910,694.62,6037
3.0,2.0,1863,95598.0,1955,1568.18,6037
3.0,2.0,1504,644233.0,1930,8695.17,6037
4.0,3.0,2504,459208.0,1990,6266.99,6037
3.0,2.0,1409,70950.0,1960,1217.03,6037
4.0,3.0,2256,358930.0,1976,5193.55,6037
4.0,1.0,1414,56861.0,1940,984.51,6037
6.0,3.0,3509,499065.0,1951,6398.71,6037
2.0,1.0,922,140158.0,1946,1934.5,6037
4.0,2.0,1950,344871.0,1940,4328.28,6037
2.0,1.0,1162,254509.0,1941,3670.06,6037
4.0,2.0,1456,736056.0,1924,9765.48,6037
3.0,3.0,2017,224322.0,1951,3029.76,6037
4.0,4.0,3783,1227107.0,1999,14573.31,6037
4.0,2.0,1792,480445.0,1942,6872.55,6037
5.0,7.0,7844,4327847.0,1938,48781.43,6037
4.0,3.0,2383,697055.0,1951,8227.13,6037
3.0,1.0,1044,322470.0,1926,3936.32,6037
3.0,2.0,1127,47998.0,1965,871.28,6037
2.0,1.0,1490,85547.0,1915,1348.35,6037
3.0,2.0,1386,609575.0,1952,7207.2,6037
2.0,2.0,1270,42616.0,1926,813.66,6037
4.0,3.0,2582,897000.0,1948,10466.83,6037
2.0,2.0,1209,248947.0,1949,3119.53,6037
3.0,2.0,1838,289953.0,1948,3604.02,6037
4.0,4.0,2904,840723.0,2003,9777.93,6037
2.0,2.0,1486,480407.0,1947,5687.48,6037
2.0,2.0,1637,405565.0,1953,4870.66,6037
2.0,1.0,916,272638.0,1951,3345.15,6037
3.0,1.0,1122,55037.0,1961,1020.46,6037
2.0,1.0,1388,65098.0,1951,1073.05,6037
4.0,2.0,1607,68089.0,1950,1101.27,6037
3.0,3.0,1805,561562.0,1949,6619.62,6037
2.0,2.0,1190,521537.0,1953,6232.35,6037
3.0,2.0,1339,363786.0,1957,4469.82,6037
4.0,3.0,2046,326354.0,1962,3991.96,6037
2.0,1.0,1006,435123.0,1940,5248.48,6037
2.0,1.0,1051,295873.0,1928,3746.21,6037
2.0,1.0,841,517000.0,1957,6060.69,6037
2.0,1.0,1196,278092.0,1926,3421.18,6037
4.0,4.0,1811,717960.0,1951,8417.98,6037
3.0,2.0,1972,546538.0,1913,6555.1,6037
2.0,1.0,835,292753.0,1940,6965.51,6037
3.0,2.0,1512,241032.0,1924,3108.54,6037
4.0,4.0,2199,139760.0,1965,1924.25,6037
4.0,3.0,1985,455561.0,1966,6177.76,6037
1.0,1.0,1240,205255.0,1939,2681.29,6037
3.0,2.0,1428,527046.0,1964,6533.35,6037
5.0,2.0,1991,496974.0,1957,6212.97,6037
2.0,1.0,943,51725.0,1950,915.79,6037
3.0,2.0,1921,474026.0,1948,5935.4,6037
2.0,1.0,782,411257.0,1950,377.57,6037
2.0,1.0,1543,211877.0,1930,2906.02,6037
1.0,1.0,772,28111.0,1936,490.31,6037
8.0,6.0,7648,165411.0,1909,1719.89,6037
5.0,1.0,2971,153559.0,1903,2043.92,6037
2.0,1.0,1322,270815.0,1922,3262.63,6037
2.0,1.0,1016,274170.0,1922,3339.62,6037
2.0,1.0,968,165461.0,1936,2132.65,6037
1.0,1.0,386,22930.0,1921,355.6,6037
4.0,2.0,1360,55870.0,1967,713.98,6037
2.0,1.0,884,558387.0,1956,6693.79,6037
3.0,2.0,1527,217481.0,1922,2643.19,6037
2.0,2.0,1072,655346.0,1923,7922.58,6037
3.0,1.0,1550,49859.0,1911,749.63,6037
2.0,1.0,1030,324519.0,1936,3918.33,6037
2.0,1.0,1236,175400.0,1924,2185.95,6037
1.0,1.0,500,29146.0,1935,495.94,6037
2.0,1.0,1050,744637.0,1915,8939.64,6037
2.0,2.0,1050,75955.0,1952,1061.23,6037
3.0,4.0,2582,1007985.0,1988,12235.16,6037
3.0,1.0,973,98638.0,1921,1325.82,6037
2.0,1.0,1200,418991.0,1955,5072.78,6037
2.0,2.0,1301,397636.0,1939,4787.0,6037
3.0,2.0,1410,92733.0,1926,1180.54,6037
2.0,2.0,1940,167470.0,1960,2114.34,6037
3.0,2.0,1678,310551.0,1957,3753.49,6037
2.0,1.0,1323,349342.0,1938,4284.97,6037
2.0,2.0,1317,936808.0,1953,11281.99,6037
4.0,2.0,1932,199770.0,1959,2449.27,6037
3.0,2.0,1116,191341.0,1923,2381.58,6037
2.0,1.0,884,164582.0,1923,2136.25,6037
3.0,2.0,1317,781527.0,1928,9402.88,6037
2.0,3.0,1883,345548.0,1926,4194.99,6037
2.0,2.0,1248,54428.0,1922,758.3,6037
3.0,2.0,1843,458747.0,1913,5602.4,6037
2.0,1.0,1388,244076.0,1923,3015.4,6037
2.0,1.0,1467,497939.0,1923,6053.57,6037
3.0,2.0,1626,125226.0,1926,1618.13,6037
2.0,1.0,1066,47581.0,1930,646.46,6037
2.0,1.0,962,449136.0,1925,5580.34,6037
2.0,1.0,864,75743.0,1925,975.77,6037
2.0,1.0,1026,730570.0,1933,8838.63,6037
2.0,1.0,882,643000.0,1953,7696.19,6037
2.0,1.0,1146,492924.0,1927,5916.05,6037
2.0,2.0,576,214061.0,1926,2540.56,6037
2.0,1.0,994,274932.0,1928,3366.62,6037
4.0,2.0,1421,274578.0,1923,3457.2,6037
4.0,3.0,1670,453986.0,1925,5525.58,6037
1.0,1.0,598,19620.0,1922,332.7,6037
2.0,1.0,936,42588.0,1936,668.95,6037
3.0,1.0,1016,446001.0,1955,5345.17,6037
2.0,1.0,1047,182406.0,1930,2204.7,6037
2.0,2.0,1045,621000.0,1983,7434.52,6037
3.0,1.0,1052,209313.0,1940,2553.48,6037
4.0,3.0,1970,365283.0,1921,4572.87,6037
2.0,1.0,1152,95628.0,1920,1234.16,6037
3.0,2.0,1222,115666.0,1924,1414.23,6037
3.0,2.0,1402,675140.0,1931,8238.96,6037
3.0,2.0,1324,478506.0,1940,5760.62,6037
2.0,2.0,1012,169211.0,1961,2170.61,6037
4.0,3.0,2206,260786.0,1965,3265.62,6037
3.0,2.0,1412,141828.0,1979,1739.17,6037
2.0,1.0,1008,120558.0,1919,1468.64,6037
3.0,2.0,1240,624065.0,1924,7587.97,6037
2.0,2.0,1736,246260.0,1987,3015.74,6037
3.0,4.0,2446,364253.0,1995,4426.33,6037
2.0,1.0,1196,552000.0,1922,6699.59,6037
3.0,2.0,1268,64214.0,1922,809.06,6037
2.0,1.0,848,293620.0,1923,3529.14,6037
2.0,1.0,900,258890.0,1911,3193.61,6037
2.0,1.0,1233,162770.0,1910,2065.15,6037
2.0,1.0,1080,41776.0,1921,528.96,6037
3.0,2.0,1299,201238.0,1955,2439.93,6037
2.0,1.0,1168,58350.0,1942,736.34,6037
3.0,3.0,2505,649353.0,2004,7913.06,6037
3.0,2.0,1500,70162.0,1940,968.85,6037
3.0,2.0,2084,370228.0,1924,4477.18,6037
2.0,1.0,1121,634917.0,1946,7601.57,6037
1.0,1.0,597,167474.0,1924,2114.97,6037
2.0,1.0,1076,149260.0,1911,1816.3,6037
3.0,2.0,968,411251.0,1921,5018.77,6037
2.0,1.0,846,466021.0,1938,5623.98,6037
2.0,1.0,1002,194953.0,1911,2442.95,6037
2.0,1.0,912,468400.0,1922,5703.83,6037
2.0,1.0,832,161644.0,1908,1951.79,6037
1.0,1.0,1108,186623.0,1909,2371.71,6037
3.0,3.0,2112,341134.0,1993,4231.78,6037
2.0,2.0,1525,316960.0,1956,3864.58,6037
3.0,1.0,1046,163730.0,1912,2072.39,6037
3.0,2.0,1212,690375.0,1923,8287.59,6037
3.0,3.0,2821,377706.0,1929,4606.02,6037
2.0,1.0,944,488097.0,1923,5857.06,6037
2.0,1.0,712,197159.0,1921,2363.32,6037
3.0,2.0,1229,178765.0,1938,2167.97,6037
3.0,1.0,1056,163130.0,1917,1980.41,6037
2.0,1.0,996,138754.0,1924,1680.69,6037
4.0,2.0,1464,571423.0,1950,6942.44,6037
3.0,1.0,1124,38034.0,1924,476.18,6037
3.0,1.0,1254,45093.0,1922,646.0,6037
2.0,1.0,1359,232106.0,1923,3002.04,6037
2.0,1.0,720,336547.0,1925,4014.06,6037
3.0,2.0,2057,590034.0,1926,7283.05,6037
2.0,2.0,1942,124217.0,1933,1631.6,6037
3.0,2.0,1694,875355.0,1926,10558.16,6037
3.0,2.0,1835,430722.0,1927,5264.78,6037
3.0,2.0,1761,649354.0,1926,7949.07,6037
5.0,3.0,3695,576518.0,1925,7122.25,6037
3.0,1.0,1474,354711.0,1925,4346.19,6037
7.0,6.0,4926,1934297.0,1928,23564.01,6037
5.0,3.0,3617,1244851.0,1922,15149.34,6037
4.0,4.0,3515,673807.0,1922,8341.08,6037
3.0,1.0,2450,300791.0,1909,3704.62,6037
3.0,2.0,1414,186632.0,1910,2344.76,6037
7.0,7.0,3357,585027.0,1921,7210.74,6037
2.0,1.0,1724,63737.0,1912,893.62,6037
2.0,1.0,1226,192152.0,1912,2356.18,6037
2.0,2.0,1200,546467.0,1910,7999.92,6037
3.0,1.0,1086,406816.0,1918,5031.95,6037
3.0,1.0,1598,943282.0,1923,11451.94,6037
2.0,1.0,1604,91696.0,1921,1209.02,6037
2.0,1.0,1096,917030.0,1921,11017.89,6037
2.0,2.0,1905,1243681.0,1923,14982.8,6037
3.0,2.0,1918,1069302.0,1924,12995.38,6037
3.0,4.0,2506,1573637.0,1924,19021.33,6037
5.0,6.0,4448,1233426.0,1929,15246.42,6037
2.0,2.0,1580,83001.0,1928,1197.77,6037
2.0,1.0,1272,796971.0,1925,9560.89,6037
3.0,1.0,1338,315909.0,1923,3958.74,6037
5.0,3.0,1949,1370000.0,1924,16557.05,6037
5.0,6.0,3566,2329997.0,2013,28049.68,6037
2.0,2.0,1190,764570.0,1924,9176.75,6037
3.0,2.0,1643,681620.0,1925,8337.43,6037
2.0,1.0,1095,62701.0,1923,849.8,6037
3.0,1.0,1817,100457.0,1925,1330.41,6037
2.0,2.0,808,655346.0,1926,7829.66,6037
4.0,4.0,4387,1690485.0,2010,20451.8,6037
2.0,1.0,1240,1113050.0,1937,13660.5,6037
4.0,2.0,1562,891280.0,1923,10828.87,6037
2.0,2.0,1590,690538.0,1923,8735.63,6037
2.0,1.0,1427,1115125.0,1922,13612.6,6037
2.0,1.0,1530,66839.0,1916,948.53,6037
2.0,1.0,1020,385383.0,1922,4742.15,6037
5.0,3.0,1753,260930.0,1910,3232.14,6037
4.0,4.0,3284,1674975.0,1947,20374.4,6037
4.0,1.0,1208,824240.0,1914,9995.86,6037
3.0,2.0,1898,1615271.0,1958,19508.87,6037
3.0,1.0,1456,924838.0,1917,11273.01,6037
2.0,2.0,1738,681025.0,1933,8420.72,6037
3.0,2.0,2388,1172447.0,1923,14280.32,6037
2.0,1.0,738,437629.0,1923,5382.74,6037
2.0,2.0,1290,80509.0,1962,1152.0,6037
3.0,3.0,2331,380244.0,1978,4797.49,6037
5.0,4.0,8835,3727924.0,1925,67118.57,6037
2.0,4.0,2547,1090864.0,1996,13187.33,6037
2.0,3.0,2425,1400176.0,1955,16920.84,6037
4.0,4.0,2409,3087626.0,1956,37123.32,6037
4.0,4.0,2880,1631733.0,1953,19645.25,6037
1.0,1.0,670,56492.0,1954,825.75,6037
2.0,2.0,1121,115688.0,1956,1644.63,6037
4.0,6.0,5332,3640679.0,1990,43785.9,6037
2.0,2.0,1200,86314.0,1957,1145.89,6037
3.0,4.0,3644,1796552.0,1931,21731.6,6037
3.0,2.0,1622,1315126.0,1910,15873.12,6037
3.0,3.0,1889,184642.0,1912,2323.56,6037
2.0,1.0,1797,754995.0,1960,9214.69,6037
2.0,1.0,814,848823.0,1949,10296.08,6037
2.0,1.0,616,516438.0,1926,6313.86,6037
3.0,2.0,2123,132913.0,1966,1841.42,6037
4.0,6.0,4118,2051781.0,1977,24810.91,6037
3.0,2.0,1433,1655000.0,1961,19939.38,6037
5.0,3.0,3343,3031046.0,1972,36611.51,6037
2.0,1.0,1176,606101.0,1936,7378.94,6037
4.0,3.0,1748,395304.0,1962,4979.21,6037
3.0,3.0,3579,555665.0,1982,7003.48,6037
3.0,4.0,2576,1653091.0,1959,20019.31,6037
3.0,4.0,2510,2002180.0,1959,24130.54,6037
3.0,2.0,1774,372568.0,1942,4659.56,6037
2.0,3.0,2421,2370608.0,1967,28553.03,6037
2.0,2.0,1452,1378308.0,1961,16631.42,6037
3.0,3.0,2357,1108565.0,1988,13508.98,6037
3.0,2.0,1532,554874.0,1946,6811.64,6037
4.0,3.0,3025,1299771.0,1926,15782.14,6037
3.0,3.0,2558,551942.0,1989,6852.65,6037
2.0,1.0,1142,822707.0,1938,9990.11,6037
5.0,3.0,2655,114509.0,1927,1506.9,6037
3.0,5.0,2983,1853074.0,1938,22561.17,6037
4.0,3.0,2486,643416.0,1930,7966.08,6037
2.0,3.0,2001,1112725.0,1962,13402.78,6037
4.0,4.0,4004,139457.0,1924,1907.6,6037
3.0,3.0,1975,1167959.0,1938,14098.81,6037
4.0,4.0,2186,378716.0,1920,4718.78,6037
3.0,4.0,3175,1393079.0,1974,16810.74,6037
1.0,3.0,1866,687179.0,1956,8369.62,6037
5.0,6.0,4485,1629729.0,1930,19685.66,6037
2.0,2.0,1686,543934.0,1949,6663.89,6037
2.0,1.0,1524,331443.0,1921,4152.84,6037
3.0,1.0,1350,912709.0,1922,9264.17,6037
2.0,2.0,2032,573248.0,1940,6993.49,6037
2.0,2.0,1540,411373.0,1927,4959.23,6037
3.0,2.0,2297,721833.0,1941,8823.73,6037
3.0,2.0,1776,1149441.0,1936,13915.46,6037
1.0,2.0,1719,635164.0,1953,7701.7,6037
3.0,2.0,2075,1005579.0,1963,12435.21,6037
3.0,3.0,3387,2922102.0,1930,35181.19,6037
3.0,2.0,2338,1607474.0,1931,19489.46,6037
2.0,2.0,1440,58936.0,1962,809.16,6037
2.0,1.0,732,178029.0,1931,2284.44,6037
2.0,1.0,1004,586962.0,1928,7102.57,6037
4.0,2.0,2288,206835.0,1947,2335.13,6037
3.0,2.0,1742,557816.0,1958,6167.74,6037
3.0,2.0,2200,994111.0,1955,10917.99,6037
4.0,3.0,2724,919554.0,1949,10064.85,6037
3.0,1.0,1146,201240.0,1947,2204.95,6037
3.0,1.0,960,607240.0,1971,6677.88,6037
3.0,2.0,1680,97086.0,1956,1107.34,6037
3.0,2.0,1224,669048.0,1953,7266.47,6037
3.0,2.0,1288,331062.0,1958,3616.29,6037
3.0,2.0,1534,446664.0,1951,4889.2,6037
2.0,1.0,805,351733.0,1953,3806.57,6037
3.0,2.0,985,552472.0,1947,5984.52,6037
2.0,1.0,851,410890.0,1952,4449.56,6037
1.0,1.0,579,355497.0,1952,3838.85,6037
3.0,1.0,992,426926.0,1942,4716.16,6037
2.0,1.0,1165,51514.0,1947,666.3,6037
4.0,3.0,2395,931980.0,1977,10173.26,6037
3.0,3.0,2490,974639.0,1928,10753.15,6037
4.0,3.0,3080,800340.0,1980,8861.97,6037
1.0,1.0,720,371755.0,1941,4097.87,6037
2.0,1.0,1128,251243.0,1951,2827.13,6037
3.0,2.0,1445,79686.0,1963,906.11,6037
3.0,2.0,1165,519482.0,1950,5822.27,6037
2.0,2.0,1729,773814.0,1923,8458.78,6037
2.0,1.0,840,444524.0,1947,4826.93,6037
2.0,2.0,2012,548507.0,1953,6005.8,6037
4.0,2.0,2594,642672.0,1925,7073.64,6037
3.0,2.0,1526,1040000.0,1958,11328.98,6037
2.0,2.0,2024,260182.0,1934,2914.98,6037
2.0,2.0,1527,338077.0,1941,3707.24,6037
3.0,3.0,2426,1222361.0,1950,13334.27,6037
2.0,2.0,1206,685000.0,1921,7471.63,6037
5.0,3.0,3098,282991.0,1936,3201.81,6037
3.0,2.0,2405,647231.0,1938,7103.92,6037
2.0,1.0,1125,627962.0,1947,6909.36,6037
2.0,1.0,1134,299106.0,1922,3272.02,6037
4.0,4.0,2652,1117000.0,1951,12295.96,6037
4.0,3.0,3355,805365.0,1972,8871.14,6037
2.0,1.0,1208,114277.0,1956,1306.92,6037
2.0,1.0,1796,880203.0,1949,9768.33,6037
4.0,4.0,3656,1315000.0,1991,14483.58,6037
3.0,2.0,2093,499059.0,1950,5557.77,6037
4.0,3.0,2761,1109575.0,1954,12206.98,6037
3.0,1.0,1561,667918.0,1940,7332.22,6037
3.0,1.0,1260,365520.0,1946,4068.3,6037
4.0,3.0,2024,776911.0,1924,8474.68,6037
4.0,3.0,2207,560313.0,1940,6212.03,6037
3.0,3.0,2292,605068.0,1924,6700.9,6037
2.0,2.0,1625,114466.0,1939,1296.98,6037
4.0,2.0,2467,161447.0,1926,1847.15,6037
2.0,2.0,1679,431127.0,1937,4798.96,6037
2.0,2.0,1785,95841.0,1941,1095.49,6037
3.0,2.0,1795,679884.0,1926,7420.29,6037
3.0,2.0,1710,465471.0,1927,5104.95,6037
2.0,3.0,2060,431619.0,1926,4814.9,6037
1.0,1.0,540,365000.0,1927,4001.27,6037
2.0,1.0,886,158202.0,1941,1818.37,6037
4.0,3.0,2792,502372.0,1938,5653.88,6037
3.0,2.0,1777,399060.0,1940,4407.71,6037
2.0,1.0,1092,581737.0,1939,6447.49,6037
2.0,1.0,858,158478.0,1927,1716.36,6037
3.0,2.0,1596,329492.0,1935,3609.18,6037
2.0,2.0,1712,714517.0,1937,7859.03,6037
4.0,4.0,3967,757791.0,1988,8372.07,6037
2.0,2.0,1292,135024.0,1940,1496.02,6037
3.0,2.0,1433,618529.0,1939,6731.95,6037
2.0,2.0,1303,316953.0,1937,3540.16,6037
2.0,1.0,1122,70367.0,1938,789.29,6037
4.0,2.0,2132,788848.0,1937,8625.29,6037
3.0,2.0,2133,460900.0,1936,5057.16,6037
2.0,1.0,1680,501903.0,1925,5505.33,6037
3.0,2.0,1827,307779.0,1930,3477.46,6037
3.0,2.0,1789,705598.0,1933,7773.8,6037
4.0,3.0,2884,1189263.0,1931,12969.38,6037
5.0,5.0,3736,768856.0,1965,8562.0,6037
2.0,3.0,2257,443757.0,1947,4959.71,6037
2.0,3.0,2036,769252.0,1949,8400.86,6037
5.0,4.0,6070,983661.0,1988,10888.8,6037
3.0,2.0,2210,827926.0,1932,9040.15,6037
3.0,3.0,1834,293370.0,1925,3229.22,6037
3.0,2.0,1472,296729.0,1926,3257.48,6037
3.0,1.0,1534,659912.0,1926,7261.99,6037
3.0,3.0,1795,461135.0,1924,5047.16,6037
3.0,2.0,1684,517767.0,1900,7189.47,6037
3.0,3.0,2466,437732.0,1952,4824.83,6037
3.0,2.0,1467,761116.0,1929,8268.9,6037
2.0,2.0,1555,502865.0,1941,5518.27,6037
3.0,2.0,1776,697995.0,1964,7611.05,6037
4.0,3.0,3093,1183058.0,1979,12945.09,6037
3.0,2.0,2214,1295000.0,1950,14195.3,6037
4.0,2.0,2089,660145.0,1932,7204.75,6037
3.0,2.0,1890,297111.0,1950,3357.4,6037
3.0,4.0,3096,512578.0,1989,5693.39,6037
4.0,1.0,1950,565663.0,1924,6257.56,6037
3.0,1.0,1395,877175.0,1950,9637.6,6037
4.0,3.0,2464,133020.0,1958,1561.22,6037
3.0,3.0,1967,671942.0,1938,7410.97,6037
3.0,2.0,2220,1005097.0,1965,11493.03,6037
4.0,3.0,3221,1095666.0,1924,12459.15,6037
5.0,4.0,4001,494248.0,1941,5588.97,6037
4.0,3.0,2580,609172.0,1978,6710.63,6037
4.0,3.0,2925,1218299.0,1980,13395.14,6037
4.0,3.0,2560,143061.0,1961,1651.69,6037
2.0,2.0,1741,818070.0,1949,8936.42,6037
3.0,2.0,2046,721504.0,1968,7909.76,6037
4.0,2.0,2260,980000.0,1969,10698.53,6037
3.0,2.0,1482,304562.0,1924,3337.46,6037
2.0,2.0,1554,480586.0,1936,5339.81,6037
